fold,model,calibration,selected_method,n_test,prevalence,fit_time_model,pr_auc,roc_auc,brier,logloss,ece,ici,cal_intercept,cal_slope,oe_ratio,pred_mean,recall_005,precision_005,value_capture_005,recall_01,precision_01,value_capture_01,rank_violations,calibrated_ties,spearman_raw_calibrated
3,logistic,platt,,50000,0.03076,1281.5763261318207,0.15643389502634086,0.8204422657324207,0.033771270403752066,0.19897629197292627,0.016270977761478483,0.016839708195681938,-2.8438155782347656,0.19070833026482042,0.6689473911836435,0.045982689229975005,0.0,0.0,0.0,0.07347204161248375,0.226,0.03850989110137097,0,270,0.9999999999987521
3,logistic,beta,,50000,0.03076,1281.5763261318207,0.1564338950263409,0.8204422657324207,0.03270264280111311,0.14891619056425168,0.014519071636608871,0.015599240276438395,-2.1091098160431647,0.3976399935602784,0.6793425502816635,0.04527907163660887,0.0,0.0,0.0,0.07347204161248375,0.226,0.03850989110137097,0,275,0.9999999999932321
3,logistic,isotonic,,50000,0.03076,1281.5763261318207,0.1569778135018505,0.8195775191845243,0.03207832143583773,0.1276001742088131,0.014822610654968935,0.015439048286411355,-1.3889557848824887,0.6342093463853232,0.6748187424549557,0.04558261065496894,0.046163849154746424,0.284,0.02450672743186871,0.08842652795838751,0.272,0.04621697218044833,0,49852,0.993651686911091
3,logistic,bgb,,50000,0.03076,1281.5763261318207,0.15643389502634086,0.8204422657324207,0.03094183369137258,0.12261357332831267,0.01351831780925739,0.01436140482422171,-1.1483152376983787,0.7122600666109081,0.6946966714613744,0.04427831780925739,0.0,0.0,0.0,0.07347204161248375,0.226,0.03850989110137097,0,302,0.9999999760344361
3,logistic,opbgb_symmetric,,50000,0.03076,1281.5763261318207,0.16905816910376417,0.8208149787596508,0.028554143666840084,0.11681683527488554,0.011427541523624844,0.012353829055479909,-0.7533344405533405,0.8428962511252218,0.7291252082744507,0.04218754152362484,0.03836150845253576,0.236,0.02339379037024559,0.0812743823146944,0.25,0.05853341732084834,0,1136,0.9999970311085148
3,logistic,opbgb_two_sided_unconstrained,,50000,0.03076,1281.5763261318207,0.19529567465583933,0.8210004631945483,0.029276245342416338,0.11780682929639273,0.012024696463434443,0.012798774714946228,-0.8770708775517981,0.8022065151668404,0.7189486555382893,0.04278469646343445,0.0812743823146944,0.5,0.04193029467732002,0.0929778933680104,0.286,0.04814637133038338,77,272,0.9999976254525136
3,logistic,opbgb_symmetric_monotone,,50000,0.03076,1281.5763261318207,0.1564338950263409,0.8204422657324207,0.0311925713894144,0.12380528732760973,0.013664906926595525,0.01450761711436613,-1.1940409181164613,0.6970530675130123,0.6924043769146344,0.04442490692659552,0.0,0.0,0.0,0.07347204161248375,0.226,0.03850989110137097,0,275,0.9999999999932321
3,logistic,opbgb_two_sided_monotone,,50000,0.03076,1281.5763261318207,0.1564338950263409,0.8204422657324207,0.030877844517276053,0.12248339575769449,0.013289081297815336,0.01404286639248705,-1.1224867486887933,0.7202253577309145,0.6983119532512378,0.04404908129781534,0.0,0.0,0.0,0.07347204161248375,0.226,0.03850989110137097,0,272,0.9999999999972159
3,logistic,nested_selected,opbgb_two_sided_monotone,50000,0.03076,1281.5763261318207,0.1564338950263409,0.8204422657324207,0.030877844517276053,0.12248339575769449,0.013289081297815336,0.01404286639248705,-1.1224867486887933,0.7202253577309145,0.6983119532512378,0.04404908129781534,0.0,0.0,0.0,0.07347204161248375,0.226,0.03850989110137097,0,272,0.9999999999972159
3,lightgbm,raw,,50000,0.03076,6.164151191711426,0.4604758364002922,0.8898851560878688,0.10208629765180054,0.34662108150251764,0.2275584652172127,0.22756154295831024,-3.2111379093093677,1.0591748142736848,0.11907782114660205,0.25831846521721274,0.14759427828348504,0.908,0.08640730619311612,0.28218465539661897,0.868,0.18656427572694786,0,596,0.9999999999999999
3,lightgbm,platt,,50000,0.03076,6.164151191711426,0.4604758364002922,0.8898851560878688,0.02231667751816072,0.09262215766247166,0.010317875686116851,0.01109835966756807,-0.8055825053571282,0.8160526992135148,0.7712944831816219,0.03988100611469917,0.14759427828348504,0.908,0.08640730619311612,0.28218465539661897,0.868,0.18656427572694786,0,596,0.9999999999999999
3,lightgbm,beta,,50000,0.03076,6.164151191711426,0.4604758364002922,0.8898851560878688,0.022290289207968408,0.09251871814862953,0.010778940055414302,0.01107478555715638,-0.7693404319731697,0.8226214204724347,0.7722435672647643,0.0398319925265935,0.14759427828348504,0.908,0.08640730619311612,0.28218465539661897,0.868,0.18656427572694786,0,596,0.9999999999999999
